Source,Target,Type,Kind,Id,Label,timeset,Weight
@ligadecampeones,@mancityes,Directed,Mention,717,,"<[2021-05-29T19:46:20.073Z, 2021-05-29T19:46:28.220Z, 2021-05-29T19:46:35.840Z, 2021-05-29T19:46:51.187Z, 2021-05-29T19:46:52.061Z, 2021-05-29T19:47:06.849Z, 2021-05-29T19:47:11.862Z, 2021-05-29T19:47:18.117Z, 2021-05-29T19:47:20.876Z, 2021-05-29T19:47:23.235Z, 2021-05-29T19:47:26.350Z, 2021-05-29T19:47:48.853Z, 2021-05-29T19:48:00.222Z, 2021-05-29T19:48:02.117Z, 2021-05-29T19:48:03.376Z, 2021-05-29T19:48:04.168Z, 2021-05-29T19:48:04.342Z, 2021-05-29T19:48:07.459Z, 2021-05-29T19:48:08.332Z, 2021-05-29T19:48:24.010Z, 2021-05-29T19:48:24.264Z, 2021-05-29T19:49:19.012Z, 2021-05-29T19:49:23.232Z, 2021-05-29T19:49:35.032Z, 2021-05-29T19:49:38.032Z, 2021-05-29T19:49:40.872Z, 2021-05-29T19:49:44.073Z, 2021-05-29T19:49:50.933Z, 2021-05-29T19:49:51.949Z, 2021-05-29T19:49:54.886Z, 2021-05-29T19:51:26.242Z, 2021-05-29T19:51:27.870Z, 2021-05-29T19:51:36.883Z, 2021-05-29T19:51:51.162Z, 2021-05-29T19:51:53.881Z, 2021-05-29T19:52:00.841Z, 2021-05-29T19:52:01.252Z, 2021-05-29T19:52:20.098Z, 2021-05-29T19:52:21.138Z, 2021-05-29T19:52:21.997Z, 2021-05-29T19:52:30.020Z, 2021-05-29T19:52:40.002Z, 2021-05-29T19:52:44.910Z, 2021-05-29T19:53:02.369Z, 2021-05-29T19:53:04.234Z, 2021-05-29T19:53:04.919Z, 2021-05-29T19:53:04.968Z, 2021-05-29T19:53:07.079Z, 2021-05-29T19:53:08.886Z, 2021-05-29T19:53:11.009Z, 2021-05-29T19:53:19.891Z, 2021-05-29T19:53:36.988Z, 2021-05-29T19:53:40.150Z, 2021-05-29T19:53:46.021Z, 2021-05-29T19:53:50.836Z, 2021-05-29T19:53:58.001Z, 2021-05-29T19:54:01.836Z, 2021-05-29T19:54:08.953Z]>",60
@ligadecampeones,@chelseafc_sp,Directed,Mention,718,,"<[2021-05-29T19:46:20.073Z, 2021-05-29T19:46:28.220Z, 2021-05-29T19:46:35.840Z, 2021-05-29T19:46:51.187Z, 2021-05-29T19:46:52.061Z, 2021-05-29T19:47:06.849Z, 2021-05-29T19:47:11.862Z, 2021-05-29T19:47:18.117Z, 2021-05-29T19:47:20.876Z, 2021-05-29T19:47:23.235Z, 2021-05-29T19:47:26.350Z, 2021-05-29T19:47:48.853Z, 2021-05-29T19:48:00.222Z, 2021-05-29T19:48:02.117Z, 2021-05-29T19:48:03.376Z, 2021-05-29T19:48:04.168Z, 2021-05-29T19:48:04.342Z, 2021-05-29T19:48:07.459Z, 2021-05-29T19:48:08.332Z, 2021-05-29T19:48:24.010Z, 2021-05-29T19:48:24.264Z, 2021-05-29T19:49:19.012Z, 2021-05-29T19:49:23.232Z, 2021-05-29T19:49:35.032Z, 2021-05-29T19:49:38.032Z, 2021-05-29T19:49:40.872Z, 2021-05-29T19:49:44.073Z, 2021-05-29T19:49:50.933Z, 2021-05-29T19:49:51.949Z, 2021-05-29T19:49:54.886Z, 2021-05-29T19:51:26.242Z, 2021-05-29T19:51:27.870Z, 2021-05-29T19:51:36.883Z, 2021-05-29T19:51:51.162Z, 2021-05-29T19:51:53.881Z, 2021-05-29T19:52:00.841Z, 2021-05-29T19:52:01.252Z, 2021-05-29T19:52:20.098Z, 2021-05-29T19:52:21.138Z, 2021-05-29T19:52:21.997Z, 2021-05-29T19:52:30.020Z, 2021-05-29T19:52:40.002Z, 2021-05-29T19:52:44.910Z, 2021-05-29T19:53:02.369Z, 2021-05-29T19:53:04.234Z, 2021-05-29T19:53:04.919Z, 2021-05-29T19:53:04.968Z, 2021-05-29T19:53:07.079Z, 2021-05-29T19:53:08.886Z, 2021-05-29T19:53:11.009Z, 2021-05-29T19:53:19.891Z, 2021-05-29T19:53:36.988Z, 2021-05-29T19:53:40.150Z, 2021-05-29T19:53:46.021Z, 2021-05-29T19:53:50.836Z, 2021-05-29T19:53:58.001Z, 2021-05-29T19:54:01.836Z, 2021-05-29T19:54:08.953Z]>",66
@ruban_naidu,@trollfootball,Directed,Mention,729,,<[2021-05-29T19:46:20.167Z]>,1
@ruban_naidu,@trollfootball,Directed,Retweet,730,,<[2021-05-29T19:46:20.168Z]>,1
@hfiiiz_,@goal,Directed,Mention,740,,"<[2021-05-29T19:46:20.234Z, 2021-05-29T19:53:09.976Z]>",2
@hfiiiz_,@goal,Directed,Retweet,741,,"<[2021-05-29T19:46:20.234Z, 2021-05-29T19:53:09.976Z]>",2
@pedro_vasquez27,@championsleague,Directed,Mention,765,,<[2021-05-29T19:46:20.878Z]>,1
@pedro_vasquez27,@ligadecampeones,Directed,Mention,766,,<[2021-05-29T19:46:20.878Z]>,1
@pedro_vasquez27,@mancityes,Directed,Mention,769,,<[2021-05-29T19:46:20.878Z]>,1
@pedro_vasquez27,@chelseafc,Directed,Mention,770,,<[2021-05-29T19:46:20.878Z]>,1
@ayiriekube,@sjohnsonsport,Directed,Mention,795,,<[2021-05-29T19:46:21.016Z]>,1
@ayiriekube,@sjohnsonsport,Directed,Retweet,796,,<[2021-05-29T19:46:21.017Z]>,1
@kudoushinc,@trollfootball,Directed,Mention,799,,<[2021-05-29T19:46:21.028Z]>,1
@kudoushinc,@trollfootball,Directed,Retweet,800,,<[2021-05-29T19:46:21.028Z]>,1
@jbliz1000,@chelsea_fl,Directed,Mention,816,,"<[2021-05-29T19:46:21.184Z, 2021-05-29T19:46:36.212Z, 2021-05-29T19:47:10.034Z, 2021-05-29T19:47:13.218Z, 2021-05-29T19:47:19.145Z, 2021-05-29T19:49:26.253Z]>",6
@jbliz1000,@chelsea_fl,Directed,Retweet,817,,"<[2021-05-29T19:46:21.184Z, 2021-05-29T19:46:36.212Z, 2021-05-29T19:47:10.035Z, 2021-05-29T19:47:13.219Z, 2021-05-29T19:47:19.145Z, 2021-05-29T19:49:26.253Z]>",6
@ndra_speedracer,@chelseafc,Directed,Mention,863,,<[2021-05-29T19:46:22.143Z]>,1
@ndra_speedracer,@chelseafc,Directed,Retweet,864,,<[2021-05-29T19:46:22.144Z]>,1
@azriabdullah22,@chelseafc,Directed,Mention,899,,<[2021-05-29T19:46:23.021Z]>,1
@azriabdullah22,@chelseafc,Directed,Retweet,900,,<[2021-05-29T19:46:23.021Z]>,1
@triks__amg,@championsleague,Directed,Mention,902,,"<[2021-05-29T19:46:23.022Z, 2021-05-29T19:53:23.891Z]>",2
@triks__amg,@championsleague,Directed,Retweet,903,,"<[2021-05-29T19:46:23.022Z, 2021-05-29T19:53:23.891Z]>",2
@joekaiyahe,@islimfit,Directed,Mention,906,,<[2021-05-29T19:46:23.042Z]>,1
@joekaiyahe,@islimfit,Directed,Retweet,907,,<[2021-05-29T19:46:23.042Z]>,1
@dxnii50,@futstephena,Directed,Quote,955,,"<[2021-05-29T19:46:23.868Z, 2021-05-29T19:46:43.037Z, 2021-05-29T19:49:48.847Z]>",3
@sivetweets,@goal,Directed,Mention,992,,<[2021-05-29T19:46:24.075Z]>,1
@sivetweets,@goal,Directed,Retweet,993,,<[2021-05-29T19:46:24.075Z]>,1
@liyanafarhah,@goal,Directed,Mention,1068,,<[2021-05-29T19:46:25.319Z]>,1
@liyanafarhah,@goal,Directed,Retweet,1069,,<[2021-05-29T19:46:25.319Z]>,1
@richie_rich2356,@chelseafcinusa,Directed,Mention,1077,,<[2021-05-29T19:46:25.323Z]>,1
@richie_rich2356,@chelseafcinusa,Directed,Retweet,1078,,<[2021-05-29T19:46:25.323Z]>,1
@exectom,@chelseafcinusa,Directed,Mention,1098,,<[2021-05-29T19:46:25.910Z]>,1
@exectom,@chelseafcinusa,Directed,Retweet,1099,,<[2021-05-29T19:46:25.911Z]>,1
@who_is_kayy,@skyfootball,Directed,Mention,1139,,<[2021-05-29T19:46:26.225Z]>,1
@who_is_kayy,@skyfootball,Directed,Retweet,1140,,<[2021-05-29T19:46:26.225Z]>,1
@skyfootball,@reecejames_24,Directed,Mention,1141,,<[2021-05-29T19:46:26.225Z]>,1
@skyfootball,@philfoden,Directed,Mention,1142,,<[2021-05-29T19:46:26.225Z]>,1
@ndra_speedracer,@chelseafc_indo,Directed,Mention,1144,,<[2021-05-29T19:46:26.237Z]>,1
@ndra_speedracer,@chelseafc_indo,Directed,Retweet,1145,,<[2021-05-29T19:46:26.237Z]>,1
@mancityes,@philfoden,Directed,Mention,1161,,"<[2021-05-29T19:46:26.922Z, 2021-05-29T19:49:26.216Z, 2021-05-29T19:49:49.241Z]>",3
@jbliz1000,@chelseafc,Directed,Mention,1167,,"<[2021-05-29T19:46:26.930Z, 2021-05-29T19:47:17.169Z, 2021-05-29T19:47:21.978Z, 2021-05-29T19:49:40.533Z, 2021-05-29T19:51:59.135Z, 2021-05-29T19:52:13.994Z, 2021-05-29T19:53:32.930Z]>",7
@jbliz1000,@chelseafc,Directed,Retweet,1168,,"<[2021-05-29T19:46:26.930Z, 2021-05-29T19:47:17.169Z, 2021-05-29T19:47:21.979Z, 2021-05-29T19:49:40.533Z, 2021-05-29T19:51:59.135Z, 2021-05-29T19:53:32.931Z]>",6
@rmcstory,@chelseafc,Directed,Mention,1172,,"<[2021-05-29T19:46:26.934Z, 2021-05-29T19:47:21.914Z]>",2
@ruban_naidu,@elchiringuitotv,Directed,Mention,1173,,<[2021-05-29T19:46:26.936Z]>,1
@ruban_naidu,@elchiringuitotv,Directed,Retweet,1174,,<[2021-05-29T19:46:26.937Z]>,1
@pikabug1,@skyfootball,Directed,Mention,1192,,<[2021-05-29T19:46:27.059Z]>,1
@pikabug1,@skyfootball,Directed,Retweet,1193,,<[2021-05-29T19:46:27.059Z]>,1
@magnafiq,@chelseafc,Directed,Mention,1204,,<[2021-05-29T19:46:27.121Z]>,1
@magnafiq,@chelseafc,Directed,Retweet,1205,,<[2021-05-29T19:46:27.121Z]>,1
@sportcentre12,@livestream_105,Directed,Mention,1278,,"<[2021-05-29T19:46:28.859Z, 2021-05-29T19:46:38.899Z, 2021-05-29T19:46:40.379Z, 2021-05-29T19:46:47.377Z, 2021-05-29T19:46:50.423Z, 2021-05-29T19:46:55.163Z, 2021-05-29T19:48:06.368Z, 2021-05-29T19:49:22.863Z, 2021-05-29T19:51:27.900Z, 2021-05-29T19:51:34.835Z, 2021-05-29T19:51:38.933Z, 2021-05-29T19:51:39.136Z, 2021-05-29T19:51:39.974Z, 2021-05-29T19:51:42.091Z, 2021-05-29T19:51:49.017Z, 2021-05-29T19:52:07.084Z, 2021-05-29T19:52:13.788Z, 2021-05-29T19:52:16.002Z, 2021-05-29T19:52:18.362Z, 2021-05-29T19:52:49.142Z, 2021-05-29T19:53:20.412Z, 2021-05-29T19:53:58.063Z]>",22
@ngrhyuga,@actufoot_,Directed,Mention,1302,,<[2021-05-29T19:46:28.948Z]>,1
@ngrhyuga,@rmcstory,Directed,Mention,1303,,<[2021-05-29T19:46:28.948Z]>,1
@ngrhyuga,@actufoot_,Directed,Retweet,1304,,<[2021-05-29T19:46:28.948Z]>,1
@richieerr,@goal,Directed,Mention,1305,,<[2021-05-29T19:46:28.954Z]>,1
@richieerr,@goal,Directed,Retweet,1306,,<[2021-05-29T19:46:28.954Z]>,1
@hussein_akhrass,@actufoot_,Directed,Mention,1315,,<[2021-05-29T19:46:28.988Z]>,1
@hussein_akhrass,@rmcstory,Directed,Mention,1316,,<[2021-05-29T19:46:28.988Z]>,1
@hussein_akhrass,@actufoot_,Directed,Retweet,1317,,<[2021-05-29T19:46:28.988Z]>,1
@owsetdidim,@selenagomez,Directed,Mention,1333,,<[2021-05-29T19:46:29.138Z]>,1
@owsetdidim,@marshmellomusic,Directed,Mention,1334,,<[2021-05-29T19:46:29.138Z]>,1
@coybeans,@chelseadyl,Directed,Mention,1361,,<[2021-05-29T19:46:30.008Z]>,1
@coybeans,@chelseadyl,Directed,Retweet,1362,,<[2021-05-29T19:46:30.008Z]>,1
@exectom,@goal,Directed,Mention,1367,,<[2021-05-29T19:46:30.015Z]>,1
@exectom,@goal,Directed,Retweet,1368,,<[2021-05-29T19:46:30.015Z]>,1
@bmxstr8nger,@sporf,Directed,Mention,1404,,<[2021-05-29T19:46:30.904Z]>,1
@bmxstr8nger,@kaihavertz29,Directed,Mention,1405,,<[2021-05-29T19:46:30.904Z]>,1
@bmxstr8nger,@chelseafc,Directed,Mention,1406,,<[2021-05-29T19:46:30.904Z]>,1
@bmxstr8nger,@sporf,Directed,Retweet,1407,,<[2021-05-29T19:46:30.905Z]>,1
@joekaiyahe,@cracks_oficial,Directed,Mention,1457,,<[2021-05-29T19:46:31.368Z]>,1
@joekaiyahe,@cracks_oficial,Directed,Retweet,1458,,<[2021-05-29T19:46:31.368Z]>,1
@joekaiyahe,@givemesport,Directed,Mention,1465,,<[2021-05-29T19:46:31.415Z]>,1
@joekaiyahe,@givemesport,Directed,Retweet,1466,,<[2021-05-29T19:46:31.416Z]>,1
@ruban_naidu,@football_taik,Directed,Mention,1497,,<[2021-05-29T19:46:32.154Z]>,1
@ruban_naidu,@football_taik,Directed,Retweet,1498,,<[2021-05-29T19:46:32.154Z]>,1
@selenaftjepsen,@selenachartsbr,Directed,Mention,1522,,<[2021-05-29T19:46:32.229Z]>,1
@selenaftjepsen,@selenachartsbr,Directed,Retweet,1523,,<[2021-05-29T19:46:32.229Z]>,1
@spiegelemiliano,@espnmx,Directed,Mention,1568,,"<[2021-05-29T19:46:33.011Z, 2021-05-29T19:47:57.177Z, 2021-05-29T19:49:22.359Z]>",3
@spiegelemiliano,@espnmx,Directed,Retweet,1569,,"<[2021-05-29T19:46:33.011Z, 2021-05-29T19:47:57.177Z, 2021-05-29T19:49:22.359Z]>",3
@sugwi,@asisatoshoala,Directed,Mention,1584,,<[2021-05-29T19:46:33.115Z]>,1
@sugwi,@asisatoshoala,Directed,Retweet,1585,,<[2021-05-29T19:46:33.116Z]>,1
@ekow_swanzy,@uefayouthleague,Directed,Mention,1587,,<[2021-05-29T19:46:33.174Z]>,1
@ekow_swanzy,@chelseafc,Directed,Quote,1588,,<[2021-05-29T19:46:33.175Z]>,1
@ekow_swanzy,@uefayouthleague,Directed,Retweet,1589,,<[2021-05-29T19:46:33.175Z]>,1
@uefayouthleague,@chelseafc,Directed,Quote,1590,,"<[2021-05-29T19:46:33.175Z, 2021-05-29T19:53:06.945Z, 2021-05-29T19:53:30.128Z]>",3
@hussein_akhrass,@footmercato,Directed,Mention,1591,,<[2021-05-29T19:46:33.178Z]>,1
@hussein_akhrass,@footmercato,Directed,Retweet,1592,,<[2021-05-29T19:46:33.178Z]>,1
@dannygauthier3,@championsleague,Directed,Mention,1626,,"<[2021-05-29T19:46:33.892Z, 2021-05-29T19:46:35.287Z]>",2
@dannygauthier3,@championsleague,Directed,Retweet,1627,,"<[2021-05-29T19:46:33.892Z, 2021-05-29T19:46:35.287Z]>",2
@spiegelemiliano,@futleaguepress,Directed,Mention,1683,,"<[2021-05-29T19:46:35.253Z, 2021-05-29T19:48:13.288Z, 2021-05-29T19:51:36.882Z, 2021-05-29T19:51:48.019Z]>",4
@spiegelemiliano,@futleaguepress,Directed,Retweet,1684,,"<[2021-05-29T19:46:35.254Z, 2021-05-29T19:48:13.288Z, 2021-05-29T19:51:36.882Z, 2021-05-29T19:51:48.019Z]>",4
@futleaguepress,@championsleague,Directed,Mention,1685,,<[2021-05-29T19:46:35.254Z]>,1
@futleaguepress,@chelseafc,Directed,Mention,1686,,<[2021-05-29T19:46:35.254Z]>,1
@futleaguepress,@mancity,Directed,Mention,1687,,<[2021-05-29T19:46:35.254Z]>,1
@futleaguepress,@ligadecampeones,Directed,Mention,1688,,<[2021-05-29T19:46:35.254Z]>,1
@chelseafc_indo,@chelseaindo,Directed,Mention,1725,,<[2021-05-29T19:46:35.816Z]>,1
@eqmsuministros,@ligadecampeones,Directed,Mention,1726,,<[2021-05-29T19:46:35.840Z]>,1
@eqmsuministros,@mancityes,Directed,Mention,1727,,<[2021-05-29T19:46:35.840Z]>,1
@eqmsuministros,@chelseafc_sp,Directed,Mention,1728,,<[2021-05-29T19:46:35.840Z]>,1
@eqmsuministros,@ligadecampeones,Directed,Retweet,1729,,<[2021-05-29T19:46:35.840Z]>,1
@cagp97_,@trollfootball,Directed,Mention,1734,,<[2021-05-29T19:46:35.889Z]>,1
@cagp97_,@trollfootball,Directed,Retweet,1735,,<[2021-05-29T19:46:35.890Z]>,1
@spiegelemiliano,@brfootball,Directed,Mention,1766,,<[2021-05-29T19:46:36.199Z]>,1
@spiegelemiliano,@brfootball,Directed,Retweet,1767,,<[2021-05-29T19:46:36.199Z]>,1
@ekowasmahsports,@mailsport,Directed,Mention,1780,,<[2021-05-29T19:46:36.289Z]>,1
@ekowasmahsports,@mailsport,Directed,Retweet,1781,,<[2021-05-29T19:46:36.290Z]>,1
@aiisoncrf,@goleada_info,Directed,Mention,1817,,<[2021-05-29T19:46:37.278Z]>,1
@aiisoncrf,@goleada_info,Directed,Retweet,1818,,<[2021-05-29T19:46:37.279Z]>,1
@kossyxo,@talkchelsea,Directed,Mention,1865,,<[2021-05-29T19:46:38.012Z]>,1
@kossyxo,@talkchelsea,Directed,Retweet,1866,,<[2021-05-29T19:46:38.012Z]>,1
@livestream_105,@sportcentre12,Directed,Mention,1913,,<[2021-05-29T19:46:38.898Z]>,1
@livestream_105,@sportcentre12,Directed,Retweet,1914,,<[2021-05-29T19:46:38.899Z]>,1
@triks__amg,@chelseafc,Directed,Mention,1915,,<[2021-05-29T19:46:38.903Z]>,1
@triks__amg,@chelseafc,Directed,Retweet,1916,,<[2021-05-29T19:46:38.903Z]>,1
@ehdiaalagi,@chelseafc_indo,Directed,Mention,1966,,<[2021-05-29T19:46:39.272Z]>,1
@ehdiaalagi,@chelseafc_indo,Directed,Retweet,1967,,<[2021-05-29T19:46:39.273Z]>,1
@tife_risky,@islimfit,Directed,Mention,1968,,"<[2021-05-29T19:46:39.296Z, 2021-05-29T19:53:02.920Z]>",2
@agueroftstones,@lnstantfoot,Directed,Mention,1977,,<[2021-05-29T19:46:39.333Z]>,1
@agueroftstones,@lnstantfoot,Directed,Quote,1978,,<[2021-05-29T19:46:39.334Z]>,1
@agueroftstones,@lnstantfoot,Directed,Retweet,1979,,<[2021-05-29T19:46:39.334Z]>,1
@si_soccer,@tudnusa,Directed,Mention,2014,,"<[2021-05-29T19:46:40.184Z, 2021-05-29T19:46:51.931Z, 2021-05-29T19:46:58.157Z, 2021-05-29T19:47:18.119Z, 2021-05-29T19:47:26.295Z, 2021-05-29T19:47:54.203Z, 2021-05-29T19:47:54.261Z, 2021-05-29T19:48:01.963Z, 2021-05-29T19:48:05.329Z, 2021-05-29T19:48:08.053Z, 2021-05-29T19:48:18.197Z, 2021-05-29T19:48:18.202Z, 2021-05-29T19:51:56.139Z]>",13
@ebonyboy9ja,@optajoe,Directed,Mention,2064,,<[2021-05-29T19:46:40.974Z]>,1
@ebonyboy9ja,@optajoe,Directed,Retweet,2065,,<[2021-05-29T19:46:40.974Z]>,1
@carrion_anyeli,@marshmellomusic,Directed,Mention,2070,,<[2021-05-29T19:46:41.076Z]>,1
@carrion_anyeli,@selenagomez,Directed,Mention,2071,,<[2021-05-29T19:46:41.076Z]>,1
@carrion_anyeli,@pepsiglobal,Directed,Mention,2073,,<[2021-05-29T19:46:41.076Z]>,1
@carrion_anyeli,@marshmellomusic,Directed,Retweet,2074,,<[2021-05-29T19:46:41.076Z]>,1
@marshmellomusic,@selenagomez,Directed,Mention,2075,,<[2021-05-29T19:46:41.076Z]>,1
@marshmellomusic,@pepsiglobal,Directed,Mention,2077,,<[2021-05-29T19:46:41.076Z]>,1
@marshmellomusic,@championsleague,Directed,Mention,2078,,<[2021-05-29T19:46:41.076Z]>,1
@eqmsuministros,@chelseafc,Directed,Mention,2081,,<[2021-05-29T19:46:41.080Z]>,1
@eqmsuministros,@chelseafc,Directed,Retweet,2082,,<[2021-05-29T19:46:41.081Z]>,1
@ekowasmahsports,@championsleague,Directed,Mention,2093,,<[2021-05-29T19:46:41.126Z]>,1
@ekowasmahsports,@championsleague,Directed,Retweet,2094,,<[2021-05-29T19:46:41.126Z]>,1
@sugwi,@elchiringuitotv,Directed,Mention,2109,,<[2021-05-29T19:46:41.235Z]>,1
@sugwi,@elchiringuitotv,Directed,Retweet,2110,,<[2021-05-29T19:46:41.235Z]>,1
@theobajohn,@goal,Directed,Mention,2157,,<[2021-05-29T19:46:42.103Z]>,1
@theobajohn,@goal,Directed,Retweet,2158,,<[2021-05-29T19:46:42.103Z]>,1
@ogy_emy,@squawkanews,Directed,Mention,2183,,"<[2021-05-29T19:46:42.831Z, 2021-05-29T19:53:04.228Z]>",2
@ogy_emy,@squawkanews,Directed,Retweet,2184,,"<[2021-05-29T19:46:42.831Z, 2021-05-29T19:53:04.228Z]>",2
@joekaiyahe,@football__tweet,Directed,Mention,2192,,<[2021-05-29T19:46:43.031Z]>,1
@joekaiyahe,@football__tweet,Directed,Retweet,2193,,<[2021-05-29T19:46:43.031Z]>,1
@ehdiaalagi,@chelseafc,Directed,Mention,2249,,<[2021-05-29T19:46:43.833Z]>,1
@ehdiaalagi,@chelseafc,Directed,Retweet,2250,,<[2021-05-29T19:46:43.834Z]>,1
@morena_moloi1,@goal,Directed,Mention,2271,,<[2021-05-29T19:46:44.054Z]>,1
@morena_moloi1,@goal,Directed,Retweet,2272,,<[2021-05-29T19:46:44.054Z]>,1
@mr_anthoni,@goal,Directed,Mention,2280,,<[2021-05-29T19:46:44.178Z]>,1
@mr_anthoni,@goal,Directed,Retweet,2281,,<[2021-05-29T19:46:44.178Z]>,1
@kennyalexander_,@espn_fdj,Directed,Mention,2330,,<[2021-05-29T19:46:44.980Z]>,1
@kennyalexander_,@espn_fdj,Directed,Retweet,2331,,<[2021-05-29T19:46:44.980Z]>,1
@amaya_7,@sam_inkersoletm,Directed,Mention,2376,,<[2021-05-29T19:46:45.879Z]>,1
@amaya_7,@sam_inkersoletm,Directed,Retweet,2377,,<[2021-05-29T19:46:45.880Z]>,1
@ekowasmahsports,@skyfootball,Directed,Mention,2404,,<[2021-05-29T19:46:46.160Z]>,1
@ekowasmahsports,@skyfootball,Directed,Retweet,2405,,<[2021-05-29T19:46:46.160Z]>,1
@jbliz1000,@adamnewson,Directed,Mention,2423,,"<[2021-05-29T19:46:46.297Z, 2021-05-29T19:49:22.043Z, 2021-05-29T19:49:32.122Z]>",3
@jbliz1000,@adamnewson,Directed,Retweet,2424,,"<[2021-05-29T19:46:46.298Z, 2021-05-29T19:49:22.043Z, 2021-05-29T19:49:32.122Z]>",3
@samuelojor1,@adriandelmonte,Directed,Mention,2434,,<[2021-05-29T19:46:47.083Z]>,1
@samuelojor1,@adriandelmonte,Directed,Retweet,2435,,<[2021-05-29T19:46:47.083Z]>,1
@hfiiiz_,@chelseafc,Directed,Mention,2451,,"<[2021-05-29T19:46:47.093Z, 2021-05-29T19:49:55.214Z]>",2
@hfiiiz_,@chelseafc,Directed,Retweet,2452,,"<[2021-05-29T19:46:47.093Z, 2021-05-29T19:49:55.214Z]>",2
@sebmeetsworld,@goal,Directed,Mention,2456,,<[2021-05-29T19:46:47.095Z]>,1
@sebmeetsworld,@goal,Directed,Retweet,2457,,<[2021-05-29T19:46:47.095Z]>,1
@ogy_emy,@chelseafc,Directed,Mention,2526,,<[2021-05-29T19:46:48.048Z]>,1
@ogy_emy,@chelseafc,Directed,Retweet,2527,,<[2021-05-29T19:46:48.048Z]>,1
@1amthemamuel,@_footballtwts,Directed,Mention,2566,,<[2021-05-29T19:46:48.931Z]>,1
@1amthemamuel,@_footballtwts,Directed,Retweet,2567,,<[2021-05-29T19:46:48.931Z]>,1
@mr_anthoni,@trollfootball,Directed,Mention,2572,,<[2021-05-29T19:46:49.011Z]>,1
@mr_anthoni,@trollfootball,Directed,Retweet,2573,,<[2021-05-29T19:46:49.012Z]>,1
@chillin_guy,@goal,Directed,Mention,2613,,<[2021-05-29T19:46:49.849Z]>,1
@chillin_guy,@goal,Directed,Retweet,2614,,<[2021-05-29T19:46:49.850Z]>,1
@frangarr26,@live_vuvuzela,Directed,Mention,2630,,<[2021-05-29T19:46:49.948Z]>,1
@frangarr26,@mancityes,Directed,Mention,2631,,<[2021-05-29T19:46:49.948Z]>,1
@frangarr26,@chelseafc_sp,Directed,Mention,2632,,<[2021-05-29T19:46:49.948Z]>,1
@frangarr26,@live_vuvuzela,Directed,Retweet,2634,,<[2021-05-29T19:46:49.949Z]>,1
@live_vuvuzela,@mancityes,Directed,Mention,2635,,"<[2021-05-29T19:46:49.949Z, 2021-05-29T19:48:09.312Z, 2021-05-29T19:49:15.600Z, 2021-05-29T19:52:30.058Z]>",4
@live_vuvuzela,@chelseafc_sp,Directed,Mention,2636,,"<[2021-05-29T19:46:49.949Z, 2021-05-29T19:48:09.312Z, 2021-05-29T19:49:15.600Z, 2021-05-29T19:52:30.058Z]>",4
@live_vuvuzela,@frangarr26,Directed,Mention,2638,,"<[2021-05-29T19:46:49.949Z, 2021-05-29T19:48:09.312Z, 2021-05-29T19:49:15.600Z, 2021-05-29T19:52:30.058Z]>",4
@live_vuvuzela,@daviddesanchez,Directed,Mention,2640,,"<[2021-05-29T19:46:49.949Z, 2021-05-29T19:48:09.312Z, 2021-05-29T19:49:15.600Z, 2021-05-29T19:52:30.058Z]>",4
@live_vuvuzela,@_libreindirecto,Directed,Mention,2642,,"<[2021-05-29T19:46:49.949Z, 2021-05-29T19:48:09.312Z, 2021-05-29T19:49:15.600Z, 2021-05-29T19:52:30.058Z]>",4
@eqmsuministros,@marca,Directed,Mention,2696,,<[2021-05-29T19:46:50.909Z]>,1
@eqmsuministros,@marca,Directed,Retweet,2697,,<[2021-05-29T19:46:50.909Z]>,1
@oviosu,@kaihavertz29,Directed,Mention,2704,,<[2021-05-29T19:46:50.948Z]>,1
@oviosu,@chelseafc,Directed,Mention,2705,,"<[2021-05-29T19:46:50.948Z, 2021-05-29T19:47:13.175Z, 2021-05-29T19:48:02.555Z, 2021-05-29T19:52:21.122Z]>",4
@kevindagod10,@ligadecampeones,Directed,Mention,2759,,<[2021-05-29T19:46:52.061Z]>,1
@kevindagod10,@mancityes,Directed,Mention,2760,,<[2021-05-29T19:46:52.061Z]>,1
@kevindagod10,@chelseafc_sp,Directed,Mention,2761,,<[2021-05-29T19:46:52.061Z]>,1
@kevindagod10,@ligadecampeones,Directed,Retweet,2762,,<[2021-05-29T19:46:52.061Z]>,1
@dexter8321,@chelseafcinusa,Directed,Mention,2808,,<[2021-05-29T19:46:52.329Z]>,1
@dexter8321,@chelseafcinusa,Directed,Retweet,2809,,<[2021-05-29T19:46:52.330Z]>,1
@misiontudn,@chelseafc,Directed,Mention,2810,,"<[2021-05-29T19:46:52.370Z, 2021-05-29T19:47:06.524Z, 2021-05-29T19:48:08.330Z]>",3
@misiontudn,@mancity,Directed,Mention,2811,,"<[2021-05-29T19:46:52.370Z, 2021-05-29T19:47:06.524Z, 2021-05-29T19:48:08.330Z]>",3
@ebonyboy9ja,@chelseafc,Directed,Mention,2823,,<[2021-05-29T19:46:53.020Z]>,1
@ebonyboy9ja,@chelseafc,Directed,Retweet,2824,,<[2021-05-29T19:46:53.020Z]>,1
@almusty1709,@chelseafc,Directed,Mention,2848,,<[2021-05-29T19:46:53.167Z]>,1
@almusty1709,@chelseafc,Directed,Retweet,2849,,<[2021-05-29T19:46:53.167Z]>,1
